"106","Blooming Deals by Cannabis Nation","15915 NW Schendel Ave #104","Beaverton","OR","97006","cannabisnationinc@gmail.com","503-430-5909","May 8th, 2015","6255_llno0d2kceb.jpg","https://images.weedmaps.com/dispensaries/000/043/094/avatar/square_fill/1510582749-CANNABIS_NATION_2.jpg","45.5205820","-122.8409590",,,"http://instagram.com/@cannabisnationpdx","We are happy to offer 10% off to all Veterans, Senior Citizens, Nike, Intel, and Columbia employees when presenting badge! We Also offer 15% off on your birthday.","https://weedmaps.com/dispensaries/blooming-deals-by-cannabis-nation"
"107","Full Bloom Cannabis - Maine","258 W Main St #101","Fort Kent","ME","04743","fullbloomcannabis@gmail.com","(207) 231-5076","May 25th, 2016","6259_dhfpbss2xh1.jpg","https://images.weedmaps.com/dispensaries/000/047/628/avatar/square_fill/1510582962-image.jpeg","47.2491990","-68.6001160","https://www.facebook.com/Full-Bloom-Cannabis-161175390901568/",,"http://instagram.com/Full_Bloom_Cannabis","We are pleased to offer free delivery service to all of Aroostook County and Northern Penobscot County. Delivery day will be Friday's, every other week. Please feel free to call, text, or leave us a message on Facebook.","https://weedmaps.com/dispensaries/full-bloom-cannabis"
"108","Pacific HighLife","Call to Verify","Pacific Beach","Ca","92109","pacifichighlife@gmail.com","619-323-6897","September 19th, 2016","6264_rrvn1epkly4.jpg","https://images.weedmaps.com/dispensaries/000/048/896/avatar/square_fill/1510583007-pacificocean.jpg","32.8024577","-117.2355851",,,,"**DAILY FLOWER SPECIALS** -PRIVATE RESERVE- 5 GRAMS FOR $60 -TOP SHELF- 5 GRAMS FOR $50 6 GRAMS FOR $50 -UPPER MID SHELF- 7 GRAMS FOR $50 -MID SHELF- 8 GRAMS FOR $50 -LOWER MID SHELF- 9 GRAMS FOR $50 -HOUSE (BUDGET)- 28 GRAMS $80-$110 **DAILY EDIBLE SPECIALS** -KUSHY PUNCH- 2 100MG BOXES FOR $25 -EDIPURE- 3 250MG BAGS FOR $55 -CANNACANDY- 5 JOLLIES FOR $20 **Monday through Thursday 10:00am-2:00pm** 1- SHATTER 4 GRAMS FOR $90 2- ALL PRIVATE RESERVE 5 GRAMS FOR $55 3- $10 OFF ALL OUNCES","https://weedmaps.com/dispensaries/pacific-highlife-2"
"109","Purple Star MD","2520 Mission street","San Francisco","CA","94110","purplestarmd@gmail.com","(415)550-1515","April 5th, 2013","6269_woaezsxt514.jpg","https://images.weedmaps.com/dispensaries/000/023/519/avatar/square_fill/1510582234-1510083740-purple-star-md-san-francisco_1429037725.jpg","37.7566340","-122.4190330","http://www.facebook.com/pages/Purple-Star-MD/325263400933888","https://twitter.com/PurpleStarMD","https://www.instagram.com/purplestarmdsf/","Ask about our $15 70%+ THC CO2 or our $20 75%+ THC Distillate Carts! NUG RUN Shatter 1/8ths on SELECT STRAINS bottom and TOP Shelf quality! ALL Carts buy 5 get 1 FREE ALL Edibles buy 5 get 1 FREE Mix & Match Mix & Match Flower BOGO only on SELECT STRAIN","https://weedmaps.com/dispensaries/purple-star-md"
"110","Nevada Made Marijuana","1975 S. Casino Dr.","Laughlin","NV","89029","Info@Nevadammj.net","702-737-7777","December 4th, 2015","6274_w4ovj4erab3.jpg","https://images.weedmaps.com/dispensaries/000/045/499/avatar/square_fill/1510582902-1507568363-unnamed.jpg","35.1613150","-114.5751540","https://www.facebook.com/Nevada-Medical-Marijuana-1056739657678088/",,"http://instagram.com/@nvmedicalmarijuana","December 3rd, 2017: Season's Greetings &?Happy Holidays from Nevada Made Marijuana!!? ** All of Our Glass From HITMAN GLASS Are Currently On Sale At 50% Off!! **","https://weedmaps.com/dispensaries/nevada-medical-marijuana-2"
"111","The 64 Store","502 West Colorado Ave","Colorado Springs","CO","80905","The64Store@gmail.com","719-602-0640","July 11th, 2013","6234_b0cq4wmcmyg.jpg","https://images.weedmaps.com/dispensaries/000/025/383/avatar/square_fill/1510582321-the-64-store-logo.jpg","38.8329930","-104.8344840","https://www.facebook.com/The64Store",,,"We are doing a sale on our In-House Shatter/Wax from Newt Bros $15/g $42/3g $91/7g $168/14g $300/oz.","https://weedmaps.com/dispensaries/the-64-store"
"112","Monterey Bay Alternative Medicine","800 Portola Drive","Del Rey Oaks","CA","93940","info@montereybayaltmed.com","(831) 393-2500","March 2nd, 2015","6240_2rv4keoeyno.jpg","https://images.weedmaps.com/dispensaries/000/040/402/avatar/square_fill/1510582729-MBAM_Logo__White_BG_.jpg","36.5989096","-121.8502734","https://www.facebook.com/montereybayalternativemedicine","http://twitter.com/mbayaltmed","http://instagram.com/831mbam","Menu updates may not be an accurate representation of sale items or special offers. For questions about these products, Email us at Info@montereybayaltmed.com","https://weedmaps.com/dispensaries/monterey-bay-alternative-medicine"
"113","Green Jar - Wasilla","4901 E. Blue Lupine Dr. Ste. E","Wasilla","AK","99654","greenjarak@gmail.com","(907) 631-3800","October 26th, 2016","6245_lqgd10vzv5v.jpg","https://images.weedmaps.com/dispensaries/000/049/279/avatar/square_fill/1510583104-1510035911-weedmapsprofile.jpg","61.5694200","-149.3261580","http://www.facebook.com/GreenJarAk","http://www.twitter.com/GreenJarAk","http://www.instagram.com/GreenJarAk",,"https://weedmaps.com/dispensaries/green-jar-wasilla"
"114","Harvest Moon Cannabis","85289 Highway 101","Florence","Or","97439","harvestmooncannabis@gmail.com","541-590-3500","August 23rd, 2016","6250_f1ua0feg5hl.png","https://images.weedmaps.com/dispensaries/000/048/645/avatar/square_fill/1510583008-square_sign.png","43.9512640","-124.1039490",,,"https://www.instagram.com/harvestmooncannabis/","Menu is not always accurate. Small batch craft cannabis moving in and out weekly. SERVING OLCC RECREATIONAL CANNABIS TO ALL 21+ 18+ with valid OMMP license. CASH ONLY- NO ATM ON SITE 10% off for Veterans and active Military 10% off bud of the day everyday * Discounts do not stack*","https://weedmaps.com/dispensaries/harvest-moon-cannabis"
"115","Unity of ONAC","4200 Trabuco Rd Suite #140","Irvine","CA","92620","unityofonac@gmail.com","949-407-9407","May 24th, 2017","6256_ofjxwlggs3t.png","https://images.weedmaps.com/dispensaries/000/051/893/avatar/square_fill/1513442277-unity_new_logo_v1.png","33.7079320","-117.7794000","http://facebook.com/unityofirvine","http://twitter.com/unityofirvine","http://instagram.com/unityofirvine","HAPPY HOUR SPECIALS 8AM-11AM - FIRST TOP SHELF EIGHTH $35!","https://weedmaps.com/dispensaries/unity-of-onac"
"116","Mercy Wellness of Cotati","7950 Redwood Dr. Suite 9","Cotati","CA","94931","info@mercymmd.org","707-795-1600","July 3rd, 2010","6263_03bxby4v03t.png","https://images.weedmaps.com/dispensaries/000/007/352/avatar/square_fill/1510581903-Mercy-Logo-Dark.png","38.3326544","-122.7141671","http://facebook.com/mercy-wellness-of-cotati",,"http://instagram.com/mercywellness",,"https://weedmaps.com/dispensaries/mercy-wellness"
"117","Trinidads HIgher Calling U","1000 Independence Road","Trinidad","CO","81082","info@trinidadshighercallingu.com","719-846-0420","October 8th, 2014","6271_yiowoxz32fn.jpg","https://images.weedmaps.com/dispensaries/000/035/796/avatar/square_fill/1510582686-mastercard.jpg","37.1911097","-104.4971410","https://www.facebook.com/Trinidads-Higher-119968745305234/","https://twitter.com/THCU420","https://www.instagram.com/trinidads_higher/","LOOK 4 BIG GREEN BUILDING ENTER @ HWY 239 BY BIG R LARGE PARKING LOT RV/TRAILERS OK LARGEST SELECTION IN TOWN CLEAN RESTROOM LOCAL 420 INFO VETERAN/MED CARD/SENIOR/BIRTHDAY/STUDENT ID/EVENT TICKET DISCOUNT COLO SHIRTS/HATS/BEANIES AWESOME GLASS SELECTION","https://weedmaps.com/dispensaries/trinidads-higher-calling-u"
"118","Lionheart Caregiving","3305 Monroe Ave","Butte","MT","59701","info@lionheartcaregiving.com","855-944-2837","June 5th, 2017","6276_fcf1b20llfp.jpg","https://images.weedmaps.com/dispensaries/000/052/055/avatar/square_fill/1510583294-Lionheart_Caregiving.jpg","45.9772420","-112.5072090",,,,,"https://weedmaps.com/dispensaries/lionheart-caregiving-butte"
"119","Fresh Baked Dispensary Boulder - Adult Use","2539 Pearl Street","Boulder","CO","80302","freshbakedboulder@gmail.com","303.440.9393","February 20th, 2010","6279_kh54ipkulrn.jpg","https://images.weedmaps.com/dispensaries/000/005/667/avatar/square_fill/1510581835-FB_Jar_Logo.jpg","40.0217499","-105.2619776","http://www.facebook.com/pages/Fresh-Baked-Dispensary/291952684151553","http://twitter.com/FreshBakedMJ","http://instagram.com/FreshBakedBoulder",,"https://weedmaps.com/dispensaries/boulder-fresh-baked-dispensary"
"120","GLD - Torrance","1658 W. 227th st.","Torrance","CA","90501","gldsouthbay@gmail.com","424-488-7050","May 18th, 2011","6280_zphmhsw2hxt.jpg","https://images.weedmaps.com/dispensaries/000/012/147/avatar/square_fill/1510581917-gld_logo.jpeg","33.8201755","-118.3081843",,"http://twitter.com/@GLDSouthBay","http://www.instagram.com/gldpreico","*ALL DAY, EVERYDAY* UNLIMITED 2G FOR $20 TOP SHELF & 2G FOR $25 PRIVATE RESERVE *DAILY* 420 SPECIAL/4:20PM-5:20PM FREE GRAM W/YOUR QUARTER DONATION *DAILY* NIGHT OWL SPECIAL/6:30PM-8:00PM $5 OFF TOP SHELF QUARTERS","https://weedmaps.com/dispensaries/gld"
"121","Highlands Health and Wellness","4020 Durock Rd Ste 1","Shingle Springs","California","95682","highlandswellness@gmail.com","916-757-0980","December 5th, 2013","6235_rfl05wjprfb.jpg","https://images.weedmaps.com/dispensaries/000/028/515/avatar/square_fill/1510582432-hhwc_logo.jpg","38.6611310","-120.9406550",,,"http://instagram.com/highlandscollective","HEY EVERYONE! WE'RE OPEN! COME JOIN US FOR OUR DAILY SPECIALS, INCLUDING OUR FREE 1/8TH SATURDAY! SEE YOU SOON :) ATM ON SITE","https://weedmaps.com/dispensaries/highlands-health-and-wellness-collective"
"122","So-Cal Co-op","6322 Fallbrook Ave.","Woodland Hills","CA","91367","alwaysmiles420@yahoo.com","818-914-4736","April 13th, 2015","6239_kbhoxp5blon.jpg","https://images.weedmaps.com/dispensaries/000/042/360/avatar/square_fill/1510582742-1507415105-image3.jpeg","34.1852590","-118.6229360",,,"http://instagram.com/@socal_coop",,"https://weedmaps.com/dispensaries/so-cal-co-op-2"
"123","Elevated","1827 Old Hardin Road","Billings","MT","59101","elevated.406@gmail.com","406-601-1166","January 25th, 2017","6244_tpvckj3qjng.jpg","https://images.weedmaps.com/dispensaries/000/050/294/avatar/square_fill/1510583093-Elevated_Logo_400X400.jpg","45.8024590","-108.4389630","http://facebook.com/@ElevatedMT",,,"Need Your Card? We can guide you through the process of getting your Montana Marijuana Program card and connect you with doctors experienced with the benefits of Medical Marijuana. Call Us Today! (406) 861-6009","https://weedmaps.com/dispensaries/elevated-billings"
"124","Revolution Emporium - Ukiah","3081 N State St","Ukiah","CA","95482","revolutionemporium1@gmail.com","707-484-0248","June 19th, 2016","6248_aqj5wzxaalh.jpg","https://images.weedmaps.com/dispensaries/000/047/914/avatar/square_fill/1510583038-13480390_10208742466051896_1838528105_n.jpg","39.1902300","-123.2071620","https://www.facebook.com/Revolution-Emporium-1549077972055679/",,"http://instagram.com/revolutionemporium",,"https://weedmaps.com/dispensaries/revolution-emporium"
"125","PROHIBITION HERB - REC","1185 Camino Del Rio","DURANGO","CO","81301","info@prohibitionherb.com","970-385-8622","October 28th, 2010","6253_ti3odthk1rd.png","https://images.weedmaps.com/dispensaries/000/009/010/avatar/square_fill/1510581922-1507245436-Facebook_Recreational-01.png","37.2767780","-107.8816980","https://www.facebook.com/prohibitionherbrec",,"http://instagram.com/ProhibitionHerbRec","We have a new home! 1185 Camino Del Rio in Durango!","https://weedmaps.com/dispensaries/animas-herbal-wellness-center"
"126","Herban Legends - Seattle Recreational Cannabis","55 Bell Street Suite 100","Seattle","WA","98121","info@herbanlegends.com","(206) 849-5596","April 25th, 2011","6260_glwa3erfopn.jpg","https://images.weedmaps.com/dispensaries/000/011/827/avatar/square_fill/1510581919-HL_logo.jpg","47.6121710","-122.3477300",,"https://twitter.com/herbanlegendswa","http://instagram.com/hrbnlgnds","Brand New 21+ POT SHOP on the waterfront!!!","https://weedmaps.com/dispensaries/herban-legends"
"127","Peace and Medicine","2340 Niles St. Suite B","Bakersfield","CA","93306","peaceandmedicine661@yahoo.com","707-569-4966","August 24th, 2016","6265_up51slxblk0.jpg","https://images.weedmaps.com/dispensaries/000/048/657/avatar/square_fill/1511824653-IMG_1394.JPG","35.3760010","-118.9646140",,,"http://instagram.com/@peaceandmeds","Happy Hour 4:20 PM Every M-F $9 per gram!!! Turn down the st. off Niles to park in our private parking. Were the blue and green building on that street. Prvate security & well lit at night. Supported by Kern county for the next couple yrs or if regulated.","https://weedmaps.com/dispensaries/medicinal-remedies"
"128","Pure West","840 N. Black River Dr. Suite #80","Holland","MI","49424","purewestclub@gmail.com","(616) 466-4204","March 11th, 2011","6268_0crvcnghrre.jpg","https://images.weedmaps.com/dispensaries/000/011/186/avatar/square_fill/1510581957-weedmap-avatar-PWCC.jpg","42.7843780","-86.0220910","https://www.facebook.com/purewestclub","http://www.twitter.com/purewestclub","http://www.instagram.com/purewestclub",,"https://weedmaps.com/dispensaries/pure-west"
"129","Total Accountability Patient Care - Benson","226 East 4th Street","Benson","Arizona","85602","INFO@THEPRIMELEAF.COM","520-586-8710","June 11th, 2014","6273_n4iiqgfvnwn.png","https://images.weedmaps.com/dispensaries/000/033/026/avatar/square_fill/1510582575-TAPC_logo1.png","31.9677780","-110.2955960",,,,,"https://weedmaps.com/dispensaries/total-accountability-patient-care"
"130","Native Roots Dispensary Eagle-Vail - Recreational","41290 Hwy 6 #B5","Avon","CO","81620","NativeRootsVail@gmail.com","970-470-4079","July 30th, 2014","6278_5v1omxkrfmf.png","https://images.weedmaps.com/dispensaries/000/034/329/avatar/square_fill/1510582599-Tree_Logo_-_Low_Res_-_Transparent.png","39.6197850","-106.4661170","https://www.facebook.com/NativeRoots/","http://twitter.com/nativeroots303","https://www.instagram.com/nativerootsofficial/","WE ACCEPT CASH & DEBIT W/PIN (no credit cards) MEDICAL: https://weedmaps.com/dispensaries/native-roots-vail-2 Need a ride? High Mountain Taxi: 970.524.5555 www.hmtaxi.com/vail-local-taxi-service/ From Avon $14-$18 From Beaver Creek $20-$25 From Vail $25-$30","https://weedmaps.com/dispensaries/native-roots-vail"
"131","Stoney Point","7578 Melrose Ave","Melrose","CA","90036","melrosemembersonly@gmail.com","(323) 638-6136","March 27th, 2017","6233_vqnkoa2amto.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","34.0834780","-118.3551400",,,"http://instagram.com/5gblvd.melrose","HAPPY HOUR EVERYDAY! 10AM-12:00PM 2PM-4:20PM 7PM-7:45PM -DONATE ON ANY 5G DEAL AND RECEIVE HALF GRAM EXTRA! (5.5G!) -2G FOR $20 ON ALL PRIVATE RESERVE! -BUY 1G AND GET 2ND G HALF OFF ON WAX!! (SELECT CRUMBLE AND SHATTER ONLY) LAST CALL FOR FTP 7:30PM!","https://weedmaps.com/dispensaries/melrose-members-only"
"132","Sweet Relief - St. Helens","1807 S Columbia Blv.","St. Helens","OR","97051","sweetreliefsthelens@gmail.com","503-396-5382","February 6th, 2017","6238_rzlvt233u5n.jpg","https://images.weedmaps.com/dispensaries/000/050/437/avatar/square_fill/1510583124-3_-Pure_-Professional.jpg","45.8592550","-122.8159810","https://www.facebook.com/sweetreliefsthelens",,"http://instagram.com/sweetrelief_sthelens",,"https://weedmaps.com/dispensaries/sweet-relief-st-helens"
"133","MiNDFUL - Berthoud","1015 N 2nd Street","Berthoud","CO","80513","berthoud@bemindful.today","(970) 344-5060","December 30th, 2009","6243_lhrjnbez5ba.jpg","https://images.weedmaps.com/dispensaries/000/004/702/avatar/square_fill/1510581883-mindfull.jpg","40.3113540","-105.0768530","https://www.facebook.com/Mindful-Berthoud-170675029937232","http://twitter.com/@bemindful_today","http://instagram.com/@bemindfultoday","Wax & Shatter $23 grams for MEMBERS (tax included) Ask About our $99oz Deal! $33 grams Live Resin (tax included)","https://weedmaps.com/dispensaries/mindful"
"134","Pure Options","6030 South Pennsylvania Ave. #8","Lansing","MI","48911","ask@pureoptions.com","517-721-1439","June 11th, 2014","6249_350nkfnlocy.jpg","https://images.weedmaps.com/dispensaries/000/033/033/avatar/square_fill/1510582631-pureo10.jpg","42.6698660","-84.5389090","https://www.facebook.com/pureoptions","https://twitter.com/PureOptions","http://instagram.com/pureoptions","Weekly SPECIALS : Monday - Friday: 4:00pm - 4:30pm and 8pm-9pm (HAPPY HOUR) **includes discounts, and/or gifts. Tuesday: OZ SPECIALS Saturday: WAX SPECIALS","https://weedmaps.com/dispensaries/pure-options"
"135","IgadI Ltd - Lafayette","1325 S. Public Rd.","Lafyette","CO","80026","lrobinson@igadiltd.com","303-862-7457","July 7th, 2017","6254_rv5wtt1aidp.png","https://images.weedmaps.com/dispensaries/000/052/523/avatar/square_fill/1510583333-download.png","39.9857580","-105.0911850","https://www.facebook.com/IgadiLTD","https://twitter.com/IgadI_LTD","https://www.instagram.com/igadi.ltd/",,"https://weedmaps.com/dispensaries/igadi-ltd-lafyette"
"136","Dry Lake Wellness","1220 S Walnut Rd","Turlock","CA","95380","contact@drylakewellness.com","(209) 427-2237","August 15th, 2017","6258_havkest3oy2.png","https://images.weedmaps.com/dispensaries/000/053/172/avatar/square_fill/1510583359-1502931584-menu_lo.png","37.4809320","-120.8670720","https://www.facebook.com/drylakewellness/",,"https://www.instagram.com/drylake_wellness/","BUSINESS WILL CLOSE TONIGHT AT 6PM. COME TO OUR CHRISTMAS PARTY TONIGHT AT 6PM - OPEN DAB BAR, VENDORS & MORE!! Thursday nights at 8p are our weekly potluck, smoke-sesh and bingo! SOUR BANANA SHERBERT $12 gram // $35 eighths! NEW SKULL COUNTY CARTRIDGES!","https://weedmaps.com/dispensaries/dry-lake-wellness"
"137","ORGANIX - Recreational","1795 Airport Rd Unit A2","Breckenridge","Colorado","80424","info@MyOrganix.com","970-453-1340","January 7th, 2014","6262_y1n5raqm1mh.png","https://images.weedmaps.com/dispensaries/000/029/215/avatar/square_fill/1510582399-424.png","39.5087330","-106.0550180",,,,"SPECIALS: Sale Flower $7 gram $20 eighth Sale Shatter $30 gram Select Half Oz's for $50","https://weedmaps.com/dispensaries/organix-adult-use"
"138","Sweet Relief - Astoria,OR","1444 Commercial St.","Astoria","OR","97103","sweetreliefastoria@gmail.com","503-468-0881","May 12th, 2014","6267_5t5accnylvr.png","https://images.weedmaps.com/dispensaries/000/032/359/avatar/square_fill/1510582551-8__Logo.png","46.1890562","-123.8278434",,"https://twitter.com/SweetReliefOMMP","http://instagram.com/Sweetreliefastoria","Come Check out our Holiday Specials!! Happy Holiday's!!","https://weedmaps.com/dispensaries/sweet-relief-natural-medicine"
"139","Connected Cannabis Co - Sacramento","2831 Fruitridge Rd Suite E","Sacramento","CA","95820","Sacorders@connectedcannabisco.com","(916) 475-1857","January 22nd, 2014","6272_uny05eeaxsq.png","https://images.weedmaps.com/dispensaries/000/029/540/avatar/square_fill/1510582401-1506487603-new_logo.png","38.5252164","-121.4762934",,,"http://instagram.com/designerweed","* Donate $100 and get a Top Shelf Strain Specific Cone * Come try the newest strain from the Cookie Fam ""Biscotti"" and ""Smarties""!! *$125oz of Sunset Sherbert and Gelato #25 *Buy 1 Get 1 Platinum Pre-Fill Cartridrges","https://weedmaps.com/dispensaries/collective-efforts-grand-open"
"140","Denali's Cannabis Cache (Seasonal)","MM 238.9 Parks Hwy #420","Denali","AK","99755","thecache2016@gmail.com","907-683-2633","August 30th, 2016","6277_wtsea1ebvm5.jpg","https://images.weedmaps.com/dispensaries/000/048/711/avatar/square_fill/1510583062-FullSizeRender__6_.jpg","63.7489080","-148.8992780","https://www.facebook.com/denaliscache/","https://mobile.twitter.com/DenalisCache","https://www.instagram.com/denaliscache/",,"https://weedmaps.com/dispensaries/denali-s-cannabis-cache"
"141","CannaKing Marijuana Dispensaries","1449 NW Mulholland Dr.","Roseburg","Or","97470","CannakingRoseburg@gmail.com","855-420-1420","August 5th, 2016","6232_i5da3dr0tx3.jpg","https://images.weedmaps.com/dispensaries/000/048/441/avatar/square_fill/1510582992-ls.jpg","43.2271250","-123.3591210","https://www.facebook.com/CannaKing/","http://twitter.com/420dispensary","http://instagram.com/Cannakingdispensary","CannaKing Marijuana Dispensaries is proud to give all our veterans 10% every purchase, everyday!","https://weedmaps.com/dispensaries/canna-king"
"142","Vallejo Holistic Health Center (VHHC)","539 Tennessee St","Vallejo","CA","94590","vhhc420@gmail.com","(707) 652-5018","April 27th, 2013","6237_ywlqey1f2xc.png","https://images.weedmaps.com/dispensaries/000/024/046/avatar/square_fill/1510582214-vhhclogo.png","38.1096950","-122.2533930","https://www.facebook.com/vallejoholistic/","http://twitter.com/vhhc420","http://instagram.com/yourpathwaytowellness","Delivery Minimums as follow: Napa $65+ Fairfield $100 Vacaville $100 Sonoma $150 San Rafael $150 Novato $150 Martinez $100 Crockett $100 Pleasant Hill $100 Concord $100 Hercules $100 Pittsburgh$150 Antioch $150 We do not deliver in Vallejo per city request.","https://weedmaps.com/dispensaries/vallej-holistic-health-care"
"143","Hana Kingman","2095 East Northern Avenue","Kingman","AZ","86409","Hanakingman@hanameds.com","928-692-0000","August 21st, 2014","6242_otykmp2uuqu.png","https://images.weedmaps.com/dispensaries/000/034/765/avatar/square_fill/1510582663-HK.png","35.2539174","-114.0277419","https://www.facebook.com/HanaKingman",,,,"https://weedmaps.com/dispensaries/hana-kingman"
"144","Cookies SF","5234 Mission St.","San Francisco","CA","94112","SForders@connectedcannabisco.com","(415)769-5001","August 2nd, 2013","6247_ul2rfzxsbtw.jpg","https://images.weedmaps.com/dispensaries/000/025/823/avatar/square_fill/1510582273-IMG_7840.jpg","37.7154080","-122.4421330",,,"http://instagram.com/cookiessf215   #designerweed",,"https://weedmaps.com/dispensaries/cookies-sf"
"145","Phoenix Botanical","1704 S Neil Street, Suite C","Champaign","IL","61820","team@phoenixbotanical.net","(217) 441-2076","March 4th, 2016","6252_e2n3zf2ryfk.jpg","https://images.weedmaps.com/dispensaries/000/046/743/avatar/square_fill/1510582921-phoenix_botanical.jpg","40.1166102","-88.2412504","https://www.facebook.com/phoenixbotanical",,"https://www.instagram.com/phoenixbotanical/?hl=en",,"https://weedmaps.com/dispensaries/phoenix-botanical"
"146","Hi Cascade - Depoe Bay","104 NE HWY 101","Depoe Bay","OR","97341","hicascadedepoebay@gmail.com","541-614-4319","November 1st, 2016","6257_vud4sqqbwos.jpg","https://images.weedmaps.com/dispensaries/000/049/345/avatar/square_fill/1511374111-HiCascade-Logo-340.jpg","44.8130040","-124.0621370",,"https://twitter.com/Hicascadedepoe","https://www.instagram.com/hicascadedepoebay2/","HOLIDAY HOURS ? CHRISTMAS EVE 9 AM-6 PM CHRISTMAS DAY CLOSED NEW YEARS EVE 9 AM - 8 PM NEW YEAR?S DAY NOON - 8 PM Find us at: 104 NE Hwy 101 Depoe Bay, OR or call (541)614-4319","https://weedmaps.com/dispensaries/hi-cascade-premium-cannabis-dispensary-depoe-bay"
"147","Hotbox Farms","120 E Washington","Huntington","Or","97907","thehotboxfarms@gmail.com","541-869-2121","October 22nd, 2016","6261_l4ploajdd2b.png","https://images.weedmaps.com/dispensaries/000/049/240/avatar/square_fill/1510583029-Main_logo_.PNG","44.3515950","-117.2663180","https://www.facebook.com/profile.php?id=100013807666136",,"https://www.instagram.com/hotboxfarms/","28 Gram limit on Flower 5 gram limit on Shatter/ Extract 6 containers of Edibles 10 seeds","https://weedmaps.com/dispensaries/hotbox-farms"
"148","Five Star","975 Greenfield Dr","El Cajon","CA","92021","fivestargreens@gmail.com","619-348-4464","December 8th, 2017","6266_li4nkr0ytse.png","https://images.weedmaps.com/dispensaries/000/054/913/avatar/square_fill/1512782358-IMG_0227.PNG","32.8131060","-116.9484540",,,,"10% DISCOUNT - DISABLED, MILITARY, SENIOR OPEN 24 HOURS","https://weedmaps.com/dispensaries/five-star-2"
"149","Green Remedy","2928 Unit C Hilltop Mall Rd","Richmond","CA","94806","info@greenremedycollective.com","(510) 758-7898","January 21st, 2012","6270_4rvgqkbbiep.jpg","https://images.weedmaps.com/dispensaries/000/015/979/avatar/square_fill/1510582003-large_GreenRemedy_Logo_2B_OL.jpg_FLOWER_ONLY.jpg","37.9785490","-122.3310630","https://www.facebook.com/greenremedycollective/","http://twitter.com/@GOGREENREMEDY","http://instagram.com/Greenremedy_Richmond","Hello lovely patients! Just a Reminder that this Thanksgiving we will be open for shorter hours than usual. We are open from 10AM-5PM. ? Thank you!","https://weedmaps.com/dispensaries/green-remedy"
"150","CG Corrigan - Gulton","6614 Gulton Court NE","Albuquerque","New Mexico","87109","cgcorrigan@yahoo.com","505-933-5599","July 6th, 2015","6275_aefolygoynb.png","https://images.weedmaps.com/dispensaries/000/043/928/avatar/square_fill/1510582782-facebook.png","35.1534140","-106.5990790","http://www.facebook.com/cgcorrigan",,,"New Mexico does not accept cannabis medical cards from other states. For easier wheelchair access, please call. Closed for Easter, 4th of July, Thanksgiving, Labor Day, Christmas and New Years day.","https://weedmaps.com/dispensaries/cg-corrigan-gulton-2"
"151","Lionheart Caregiving","4684 Birdseye Road","Helena","Montana","59602","info@lionheartcaregiving.com","406-457-2837","January 15th, 2015","6281_2hu0rbtrv1k.jpg","https://images.weedmaps.com/dispensaries/000/038/619/avatar/square_fill/1510582685-LionHeart_Avatar_Square.jpg","46.6554000","-112.1248990","https://www.facebook.com/lionheartcaregiving","https://twitter.com/LionheartCaregi",,,"https://weedmaps.com/dispensaries/lionheart-caregiving-helena"
"152","Oregon Weedery","2312 NW Kearney","Portland","OR","97210","oregonweedery@gmail.com","(503) 750-4594","April 17th, 2015","6286_yhy3vh0lm0l.jpg","https://images.weedmaps.com/dispensaries/000/042/494/avatar/square_fill/1510582804-OregonWeederyLogo.jpg","45.5289090","-122.6991230",,"http://twitter.com/@oregonweedery","http://www.instagram.com/oregonweedery/","10% off for veterans with ID.","https://weedmaps.com/dispensaries/oregon-weedery"
"153","Green Room - Headquarters","2521 NW 9Th Street","Corvallis","Oregon","97330","greenroomoregon@icloud.com","541-230-1096","November 5th, 2014","6292_r3p3t4anwca.jpg","https://images.weedmaps.com/dispensaries/000/036/639/avatar/square_fill/1510582641-green_room_logo.jpg","44.5935733","-123.2522262","https://www.facebook.com/TheGreenRoom541/",,,"18+ Medical card holder 21+ Recreational","https://weedmaps.com/dispensaries/green-room"
"154","Freedom Market Kelso - Recreational","820 Westside Highway","Kelso","WA","98626","TheFreedomMarket420@gmail.com","360-636-0420","July 8th, 2014","6297_mbtfharhilr.jpg","https://images.weedmaps.com/dispensaries/000/033/672/avatar/square_fill/1510582588-pad.jpg","46.1655840","-122.9159960","https://www.facebook.com/The-Freedom-Market-170354919823275/","http://twitter.com/freedommarkets",,"HUGE variety of grams! Check out our $10 specials. Try something from our selection of edibles and infused drinks! We have something for everyone's tastes!","https://weedmaps.com/dispensaries/freedom-market-recreational"
"155","Natural Mystic Wellness Center - ***MEDICAL ONLY***","204 E Main St./ PO Box 1881","Buena Vista","CO","81211","nmwcinbv@gmail.com","719.395.6226","March 3rd, 2011","6301_3xnp0z2b13v.jpg","https://images.weedmaps.com/dispensaries/000/011/052/avatar/square_fill/1510581891-large_11052_Back1F_1308702236_1_.jpg","38.8419888","-106.1319318","http://facebook.com/Natural Mystic Wellness Center",,"http://instagram.com/#nmwcinbv","OUNCE SPECIALS: SUPER SILVER HAZE: $160 + tax GRAPE APE, HERIJUANA & GLASS SLIPPER: $150 + tax ? 1/2 OUNCE SPECIALS:? N.L. X UBEKI: $80 + tax AFGHANI: $85 + tax ? $9 grams and $25 1/8ths! Member Loyalty Program: Earn reward points with each purchase.","https://weedmaps.com/dispensaries/natural-mystic-wellness-center"
