"2101","TLC","3650 E. Olympic Blvd 4th Floor","Los Angeles","CA","90023","info@tlccollective.com","323 269 2455","January 16th, 2014","8234_o15r5hpux3j.png","https://images.weedmaps.com/dispensaries/000/029/402/avatar/square_fill/1510582459-logo_collective.png","34.0182060","-118.1985490","https://www.facebook.com/TLCCollective/",,"http://instagram.com/tlccollective_","ROSIN BAR HOURS: Mon-Sat 12PM-6:30PM (Indoor Flower: 1st 1/8th press free, any 1/8th after is $5) (Outsource Flower: $10 1/8th Press Jungle Boys Clothing Hours: Monday-Sunday 10am-7:45pm � ***Happy Hour: 2:20pm-4:20pm***","https://weedmaps.com/dispensaries/tlc-2-2"
"2102","SPACE LOUNGE","1710 North Eastern Avenue","Los Angeles","CA","90032","4theresumes@gmail.com","213-948-4415","September 11th, 2015","8240_llr2jqeiaoy.png","https://images.weedmaps.com/dispensaries/000/044/579/avatar/square_fill/1510582873-SpaceLounge_Vector.png","34.0616290","-118.1754120",,,"http://instagram.com/spaceloungela710",,"https://weedmaps.com/dispensaries/space-lounge"
"2103","Green Gold - East LA","2228 East Cesar Chavez Avenue Unit #3","Los Angeles","CA","90033","greengold8222@gmail.com","323-943-9388","November 3rd, 2015","8245_rjmph1y5nkc.png","https://images.weedmaps.com/dispensaries/000/045/142/avatar/square_fill/1510582837-officialgreengoldlogo.png","34.0472500","-118.2094090",,,"http://instagram.com/@greengoldla323","************** DAILY SPECIAL ************** *PRIVATE RESERVE 5G FOR $45 *TOP SHELF 5G FOR $40� *MID SHELF 5G FOR $30� *DAILY DEAL 5G FOR $20� *MAGIC PIPE CARTRIDGES (.5G) 2 FOR $45 * CRUMBLE 1G FOR $20� * 2 TOP SHELF JOINTS FOR $8","https://weedmaps.com/dispensaries/seasons-greens"
"2104","TREETOP LA","138 N San Fernando Rd","Los Angeles","CA","90031","TREETOP.LOSANGELES@GMAIL.COM","323-940-4525","October 1st, 2014","8250_qjpt2idkzii.jpg","https://images.weedmaps.com/dispensaries/000/035/644/avatar/square_fill/1510582684-1509746160-unnamed.jpg","34.0754230","-118.2215830","http://facebook.com/treetop.releaf","http://twitter.com/TreeTopLA","http://instagram.com/latreetop","_ ATM available. _ ALL-DAY specials. _ Raffles, prizes, giveaways. _ FTP receive special gift bag.","https://weedmaps.com/dispensaries/treetop-la"
"2105","710 Gas Station","4469 Whittier Blvd","East Los Angeles","CA","90022","710gasstation420@gmail.com","323-526-8971","August 9th, 2016","8255_zlw1pzqo4t2.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","34.0236090","-118.1718450",,"https://twitter.com/710gasStation","http://instagram.com/710gasstationla","**DAILY DEALS** -PRIVATE RESERVE 5 GRAMS FOR $40 -3 EDIBLES FOR $25 -4 TOPSHELF PRE ROLLS FOR $15 -""BUY ONE GET ONE FREE HASH"" -MOONROCKS 4 GRAMS FOR $35","https://weedmaps.com/dispensaries/710gasstation"
"2106","Suite 101 Meds","5858 Whittier Blvd Suite A","East Los Angeles","CA","90022","suite101meds@gmail.com","323-407-5753","August 15th, 2016","8261_4ev2gqkhy24.jpg","https://images.weedmaps.com/dispensaries/000/048/561/avatar/square_fill/1510582997-1507510032-Suite_101-1.jpg","34.0176540","-118.1443980","http://facebook.com/suite101meds",,"https://www.instagram.com/suite101meds/","*CHRISTMAS SPECIALS* OPEN Christmas Day 9A.M ~ 4P.M// 3G's for $20.00// FREE Pre-Roll for every patient (: Buy 4 KURVANA 1.5G's Cartridges get one FREE!","https://weedmaps.com/dispensaries/suite-101-meds"
"2107","Loud Pack 20 Cap Collective","2505 E Caesar Chavez Suite A\u0026amp;B","Los Angeles","CA","90033","eastloscollective@gmail.com","323-413-3931","August 28th, 2017","8266_2scnw2eyorj.jpg","https://images.weedmaps.com/dispensaries/000/053/370/avatar/square_fill/1511920979-LP_SIGN__2_.jpg","34.0460410","-118.2054120",,,,"**18+ MUST HAVE VALID CA ID AND VALID CA & REC **21+ VALID CA ID � � � � � � � � � � � � __OR NO ENTRY __ _HOUSE COMBO_ 1G moonrock + 1G top shelf $15.00","https://weedmaps.com/dispensaries/dank-city-3-2"
"2108","LOS ANGELES KUSH COLLECTIVE #1","5470 Valley Blvd","Los Angeles","California","90032","lakcollective@gmail.com","(323)342-9110","April 25th, 2013","8270_j1rcyb5u3dz.png","https://images.weedmaps.com/dispensaries/000/024/006/avatar/square_fill/1510582274-1508530064-IMG_0050.PNG","34.0733960","-118.1637390","https://www.facebook.com/lakcollective1","https://twitter.com/LAKCOLLECTIVE1","http://instagram.com/LOSANGELESKUSHVALLEY","Check out our website for exclusive specials! www.LAKCOLLECTIVE.com FOR EXCLUSIVE TEXT SPECIALS TEXT ""LAK"" TO 424-333-4872","https://weedmaps.com/dispensaries/california-herbal-remedies-2"
"2109","Cali Green House - 4 Gram 1/8th $30","5801 East Beverly Suite #105","East Los Angeles","CA","90022","CaliGreenGate@gmail.com","323-283-2220","April 16th, 2014","8275_1i2km0s1dse.jpg","https://images.weedmaps.com/dispensaries/000/031/673/avatar/square_fill/1510582573-cgh_pic.jpg","34.0262420","-118.1434170",,,"http://instagram.com/CALIGREENHOUSE_COLLECTIVE",,"https://weedmaps.com/dispensaries/cali-green-gate"
"2110","Medical Caregivers Co-Op","1039 North Mission Rd.","Los Angeles","CA","90033","medicalcaregiverscoop@yahoo.com","(323)576-2153","December 23rd, 2013","8279_aje0i5qzqz1.jpg","https://images.weedmaps.com/dispensaries/000/028/911/avatar/square_fill/1510582445-MCC.jpg","34.0595878","-118.2157238","https://www.facebook.com/pages/Medical-Caregivers-Co-Operative/243923605784476",,"http://instagram.com/& snapchat @maryjaneluvzmcc","***RETURNING PATIENTS*** REFER A PATIENT RECEIVE A FREE 1/8TH OF KING LOUIS XIII OG KUSH FREE JOINT EVERY DAY Any OZ for $199 QP SPECIALS! - Ask Within 7GR FOR $30(MANY OPTIONS)","https://weedmaps.com/dispensaries/medical-caregivers-co-op-2"
"2111","All Star Delivery Co.","1141 N Mission Rd","Los Angeles","CA","90033","allstardeliveries323@gmail.com","(818) 760-7749","February 14th, 2017","8231_yjkvgk1awki.jpg","https://images.weedmaps.com/dispensaries/000/050/532/avatar/square_fill/1510583180-large_allstar_delivery_OFFICIAL_copy.jpg","34.0616350","-118.2133610",,,,"WE ARE A STORE FRONT WALK IN CLINIC AND DELIVERY! WE HAVE 25$ 8ths !!! GET THEM WHILE SUPPLIES LAST!!! GET REWARDED AND GET THE BEST AND FLUSHED MEDS IN TOWN!!!!","https://weedmaps.com/dispensaries/all-star-delivery-co"
"2112","Flight 25","5650 E Beverly Blvd","East LA","CA","90022","BeverlyFlight25@gmail.com","818-276-5645","December 11th, 2017","8238_jixsmq2hm1g.png","https://images.weedmaps.com/dispensaries/000/054/938/avatar/square_fill/1513059072-untitled33333.png","34.0273080","-118.1459700",,,,"*HAPPY HOUR FROM 11AM-5PM ALL PRIVATE RESERVES CAP @25 AN 1/8TH! *ALL TOPSHELF WAX GRAMS CAP @20! *10% OFF ALL CONCENTRATES AND EDIBLES! *DONATE 25 GET FREE�1 GRAM TOPSHELF OG SHAKE! *REFER A FRIEND TODAY AND GET FREE GRAM OF YOUR CHOICE OR 0.5 GRAM WAX!","https://weedmaps.com/dispensaries/flight-25"
"2113","Disabled Veterans Collective","5417 Huntington Drive North","Los Angeles","CA","90032","disabledveteranscollective@gmail.com","323-579-3651","August 17th, 2017","8242_e1rjo41vnpu.jpg","https://images.weedmaps.com/dispensaries/000/053/208/avatar/square_fill/1510717567-american-flags-trees.jpg","34.0927920","-118.1624810",,,,"SUNDAY AND MONDAY FIRST TIME PATIENT DEAL ALL DAY IN DECEMBER�*VETERANS RECEIVE 10% OFF EVERYDAY!*7 GRAMS MID SHELF FOR ONLY 20 DONATION (80 OZ)!3.5 GRAMS OF TOP TOP SHELF FOR ONLY 20 DONATION (160OZ)!& 4.5 GRAMS OF PRIVATE RESERVE FLOWER FOR 30 DONATION!","https://weedmaps.com/dispensaries/better-daze"
"2114","Cannavolution","1860 East 1st Street","Los Angeles","CA","90033","cannabisrich714@gmail.com","Vendors and complaints:909-331-21","August 5th, 2017","8247_z0hanz1mz5x.jpg","https://images.weedmaps.com/dispensaries/000/052/955/avatar/square_fill/1510583300-1503292352-Cannavolution.jpg","34.0465430","-118.2178890",,,"http://instagram.com/cannabis_rich","buy 2 Trikom Treat edibles for $16,Rove cartridges 1/2 gram $27 full gram $40.Kurvana cartridges 1/2 gram $25,full gram $40.Obama care $90 an ounce.","https://weedmaps.com/dispensaries/cannavolution"
"2115","Best Budz Forever","4471 Whittier Blvd","Los Angeles","CA","90022","BestBudzForever213@gmail.com","213-909-3624","October 17th, 2017","8251_pcoctrvfjzp.jpg","https://images.weedmaps.com/dispensaries/000/054/203/avatar/square_fill/1510583387-1510105115-22794532_141041773197974_5821560043509645312_n.jpg","34.0236910","-118.1716730",,,"http://instagram.com/bestbudz213",,"https://weedmaps.com/dispensaries/best-budz-forever"
"2116","The Dankery","4429 Whittier Blvd","Los Angeles","CA","90022","thedankery420@gmail.com","323-685-8420","September 29th, 2017","8256_hfo0vgcbv0q.jpg","https://images.weedmaps.com/dispensaries/000/053/915/avatar/square_fill/1510583380-1507955669-back-bc__1_.jpg","34.0239630","-118.1733260","https://www.facebook.com/thee.dankery.7",,"http://instagram.com/the_dankery420","GRAND OPENING!!!! #1 SHOP IN EAST LA ""COME THROUGH FOR HAPPY HOUR"" EXPERIENCE THE DAAAAAAAAANNKKKKKK!!!!","https://weedmaps.com/dispensaries/the-dankery-2"
"2117","Discount Meds","5609 E Beverly Blvd","East La","Ca","90002","discountmeds5609@gmail.com","323 602 3374","August 3rd, 2017","8260_p2vlqsrxo3o.jpg","https://images.weedmaps.com/dispensaries/000/052/905/avatar/square_fill/1510583352-1503084470-294744_255086827858155_4208011_n.jpg","34.0282180","-118.1466720","http://facebook.com/Dee Meds",,"http://instagram.com/Discountmeds420","All 8ths are 4gs","https://weedmaps.com/dispensaries/discount-meds-3-4"
"2118","Southern Cal Wellness Center","3233 City Terrrace Dr","Los Angeles","Ca","90063","southerncalwellnesscenter@gmail.com","213-570-2812","August 15th, 2017","8265_npkjk4w0wv3.jpg","https://images.weedmaps.com/dispensaries/000/053/167/avatar/square_fill/1510583298-1503082316-IMG_20170815_110510.jpg","34.0490410","-118.1914800",,,"http://instagram.com/@socalwellnesscenter","*FLOWER HAPPY HOUR * BLUE DEMON AND BANANNA DISEAL 3.5G FOR 20 10:00AM - 2:00PM � *WAX HAPPY HOUR 5:20PM-6:20PM *NUG-Shatter HeadBand,Gorilla-Glue,Dolce,Premium Jack Get 2G For 60.00 .5g Cartridge Girl Scoutt Cookies,SkywalkerOG,Blue Diamond OG,Sour-Skittles,Gorilla-Glue 2 FOR 50.00","https://weedmaps.com/dispensaries/southern-cal-wellness-center"
"2119","Cali Culture Trading, Inc.","2000 E Marengo, Unit I","Los Angeles","CA","90033","caliculturetrending@gmail.com","562-507-2485","January 14th, 2017","8268_wmnhwd2aui2.jpg","https://images.weedmaps.com/dispensaries/000/050/150/avatar/square_fill/1510583151-20170212_081721a.jpg","34.0566050","-118.2083320",,,"http://instagram.com/Caliculturetrading","COME VISIT US AND TRY OUR BRAND NEW FLOWERS!!! �ASK ABOUT OUR 30 AN OZ SPECIAL ON MARLEY OG!!!�� ALL DONATIONS OVER 50 RECIEVE OPTION FOR FREE 1/8th OF BLUE DREAM OR GORRILLA GLUE!!!","https://weedmaps.com/dispensaries/cali-culture-trading-inc"
"2120","Wally World Collective","4555 E 3rd St Unit 8A","Los Angeles","CA","90022","WallyWorldCollective@gmail.com","323-593-8378","December 4th, 2017","8273_423iu2bzwfu.png","https://images.weedmaps.com/dispensaries/000/054/828/avatar/square_fill/1512416679-Adobe_20170730_210914.png","34.0336610","-118.1673700",,,,"FREE GRAM of GREEN FIRE OG with any $40 donation. $5 off all frosting, badder, crumble, sauce. FREE TOP SHELF house joint with every $30 or more donation","https://weedmaps.com/dispensaries/wally-world-collective"
"2121","5 Trees","3112 E. 4th St","Los Angeles","CA","90063","5treescollective@gmail.com","323-542-5014","November 7th, 2017","8232_umqt04bt4xl.jpg","https://images.weedmaps.com/dispensaries/000/054/460/avatar/square_fill/1512789283-3_Trees_Logo.jpg","34.0355990","-118.2008750",,,"http://instagram.com/@5_trees","THURSDAY SPECIAL!! Get an extra half gram on any 1/8 purchase. Get $5 off any purchase of $40 or more.� � � *Also, remember to refer a friend and get a free joint!","https://weedmaps.com/dispensaries/5-trees"
"2122","Eagle Rock","2431 Eads St.","Los Angeles","CA","90031","eaglerockcollective@gmail.com","1323-576-2174","December 9th, 2017","8236_2v1lvidc2wh.jpg","https://images.weedmaps.com/dispensaries/000/054/922/avatar/square_fill/1513114056-YIN.jpg","34.0950330","-118.2400420",,,,"HAPPY HOUR: 10AM-12:00PM & 3PM-5PM -DONATE ON ANY 5G DEAL AND RECEIVE AN EXTRA HALF GRAM ON TOP! -2G @ $20 ON ALL PRIVATE RESERVE! **DEALS CAN NOT BE COMBINED ** -REFER A FRIEND & RECIEVE FTP DEAL AGAIN!!-","https://weedmaps.com/dispensaries/eagle-rock"
"2123","Bud Boyz","5801 E Beverly Blvd unit 104","Los Angeles","CA","90022","budboyzcollective@gmail.com","888-888-8888","October 20th, 2017","8241_hwfjajlehn1.jpg","https://images.weedmaps.com/dispensaries/000/054/254/avatar/square_fill/1510583393-1510342094-IMG_0175.JPG","34.0261620","-118.1438260",,,,"-ANY 1/8TH $5 OFF -FREE 1/8TH OF ANY MID SHELF WITH DONATION OVER $50 OR FREE GRAM WITH DONATION OVER $20 -FREE PRE ROLL -FREE DAB","https://weedmaps.com/dispensaries/bud-boyz"
"2124","Outliers Collective | OutCo (Licensed)","8157 Wing Ave","El Cajon","CA","92020","info@outco.com","619.448.4420","June 30th, 2014","8246_bp5iwnuzipi.jpg","https://images.weedmaps.com/dispensaries/000/033/502/avatar/square_fill/1510582637-INSTA-LOGO.jpg","32.8240650","-116.9646890","https://www.facebook.com/Outliersco/","http://twitter.com/outliers_co","http://instagram.com/outlierscollective","Join us for happy hour @ Outliers from 4-7pm every day and receive 25% off all OutCo products (This includes all the flower we cultivate). Vape cartridges buy 2, get 1 FREE, all day, every day. All menu prices include sales tax.","https://weedmaps.com/dispensaries/outliers-collective"
"2125","Greenfield Greens El Cajon","1291 N 2nd Street","EL Cajon","CA","92021","greenfieldgreens@gmail.com","619-201-4871","July 27th, 2017","8253_5inlea4erxb.jpg","https://images.weedmaps.com/dispensaries/000/052/815/avatar/square_fill/1510583349-1506366642-WK-OLUS_-GREENFIELD_GREENS-FinalLogoFiles-01.jpg","32.8131210","-116.9353370",,,"http://instagram.com/GREENFIELD GREENS","REFER A FRIEND AND GET A FREE PRIVATE RESERVE GRAM! 10% OFF - Vets, Disabled, & Seniors Open 24 Hours Everyday! 2 Security At ALL Times For Your Safety ATM Available","https://weedmaps.com/dispensaries/greenfield-greens"
"2126","Kush Town","1066 Greenfield Dr","El Cajon","CA","92021","elcajonvipmeds@gmail.com","619-486-4028","April 11th, 2016","8258_2ooplxabmzw.jpg","https://images.weedmaps.com/dispensaries/000/048/806/avatar/square_fill/1513720521-122291B4-0F21-4103-9B3F-C5D34057684E.jpeg","32.8136280","-116.9457630",,,,,"https://weedmaps.com/dispensaries/lakeside-healing-center-2-2"
"2127","Planet Greens","130 W Washington Ave","El Cajon","CA","92020","PlanetGreens420@gmail.com","619-415-6458","August 14th, 2012","8264_0moagfuccwy.png","https://images.weedmaps.com/dispensaries/000/019/325/avatar/square_fill/1510582083-1506129790-Screen_Shot_2017-09-22_at_6.20.29_PM.png","32.7878710","-116.9630450",,,,"BEST Gram Price! Every Patient Gets FTP Prices Everyday!� $40 Brass nuclkeles�$20 Jetty GOLD Dablicators�$15 OC pharms Vape$15 Kick Stick Vape$16 300mg Cannabis Prime Edible$8 120mg Cannabis Prime Edible$35 1000mg Chocolate Bar$20 Ounce outdoor shake","https://weedmaps.com/dispensaries/natures-leaf-collective-2-2"
"2128","G Spot Collective","1107 Greenfield Dr.","El Cajon","CA","92021","975collective@gmail.com","619-345-1218","March 23rd, 2017","8272_0ccf0nefky2.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","32.8131410","-116.9442030",,,,"_ _ _ HAPPY HOUR EVERY DAY _ _ _ 12AM-6AM $10 GRAMS ON PRIVATE RESERVE (NO LIMIT) � REFER A FRIEND RECEIVE 2 FREE PRE-ROLLS . - ftp min. $10 donation must come in with you�","https://weedmaps.com/dispensaries/luckys-collective"
"2129","El Cajon $100 OZ STORE","13739 SUITE B Highway 8 Business 92021","EL Cajon","CA","92021","iwholesalemedical@icloud.com","1619-627-5118","January 24th, 2014","8277_iymiec22jck.jpg","https://images.weedmaps.com/dispensaries/000/029/613/avatar/square_fill/1510582466-100-collective-logo-full.jpg","32.8409700","-116.8912850","http://facebook.com/100oz","http://twitter.com/100oz","http://instagram.com/100oz",,"https://weedmaps.com/dispensaries/nature-knows-best-collective"
"2130","THE HEALING TOUCH","18013 Ventura Blvd unit A","Encino","CA","91316","cannahealth@yahoo.com","(818) 881-1462","July 13th, 2010","8280_wdiooq2gq5t.jpg","https://images.weedmaps.com/dispensaries/000/007/468/avatar/square_fill/1510581849-1502303774-THT.jpg","34.1648800","-118.5250720","https://www.facebook.com/profile.php?id=100004178174795",,"http://instagram.com/@thehealingtouch, #thehealingtouch","WE SHOW MAD LOVE - EVERYTHING IS NEGOTIABLE, ALL OUR 1/8 ARE 3.5GRAMS! SPECIAL HOLIDAY MENU!!!","https://weedmaps.com/dispensaries/tht"
"2131","Humboldt Patient Resource Center","980 6th Street","Arcata","CA","95521","info@HPRCArcata.com","707-826-7988","May 14th, 2009","8235_buhbmhnt4ew.jpg","https://images.weedmaps.com/dispensaries/000/001/182/avatar/square_fill/1510581860-NewHPRC-FINAL-02.jpg","40.8670580","-124.0895114","https://www.facebook.com/HumboldtPRC","https://twitter.com/HumboldtPRC","http://instagram.com/humboldtpatientresourcecenter","HPRC is a Clean Green Certified Facility! Flowers, Clones, Seeds, Edibles, Concentrates, Tinctures, Wellness Literature, Topicals, Lab Testing Services, and a friendly staff! Visit us @ HPRCArcata.com *Menu subject to change. Please call for updates**","https://weedmaps.com/dispensaries/humboldt-patient-resource-center"
"2132","The Humboldt County Collective","1670 Myrtle Avenue Ste. B","Eureka","CA","95501","thccofhumboldt@gmail.com","707- 442- 2420","December 24th, 2010","8239_rajjff1wbb3.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","40.7942159","-124.1363324",,,,,"https://weedmaps.com/dispensaries/the-humboldt-county-collective"
"2133","The Humboldt California Association","601 I St. Suite B","Arcata","CA","95521","thcahumboldt@gmail.com","707-822-9330","December 11th, 2013","8244_st1zaefyx1a.jpg","https://images.weedmaps.com/dispensaries/000/028/641/avatar/square_fill/1510582439-jan2014_073.JPG","40.8670964","-124.0889686",,,,,"https://weedmaps.com/dispensaries/the-humboldt-california-association-2"
"2134","NLW Center","CBD Store located @ 1181 E. Mission Rd","Fallbrook","CA","92028","newlifewellnesscenter.org@gmail.com","(760) 728-1527","January 22nd, 2015","8249_0uquc5nwg0w.jpg","https://images.weedmaps.com/dispensaries/000/043/376/avatar/square_fill/1510582760-New_Life_icon.jpg","33.3874840","-117.2386830","http://facebook.com/NLWCenterInc","http://twitter.com/NLWellnessOrg","http://instagram.com/nlwcenter","Follow our social media to catch deals, promo's and new products! <3 � � � � � � �HOLIDAY HOURS:� CHRISTMAS EVE 12/24: 10AM-5PM CHRISTMAS DAY 12/25: CLOSED","https://weedmaps.com/dispensaries/new-life-fallbrook-2"
"2135","The Club T&C","Call For Verification First Please","Fresno","CA","93710","club559@yahoo.com","559-348-3296","June 3rd, 2016","8254_bhvpivpht3y.png","https://images.weedmaps.com/dispensaries/000/047/726/avatar/square_fill/1510582968-IMG_0998.PNG","36.8361380","-119.7897060",,,"http://instagram.com/theclub559","Please Text ID And Recommendation To 559-348-3296 For Verification! Veterans and Disabled Also Recieve 10% Off. No CC or ATM at this time.","https://weedmaps.com/dispensaries/flight-club"
"2136","Nickel Nickel Nine","CALL FOR VERIFICATION FIRST!","Fresno","CA","93727","559nicklenickle9@gmail.com","559-246-0208","March 20th, 2017","8259_bxbhtwjsjvw.png","https://images.weedmaps.com/dispensaries/000/051/043/avatar/square_fill/1510583134-image-2017-03-21.png","36.7650660","-119.7645080",,,"http://instagram.com/nickel_nickel_9","All first time patients Must have valid PAPER RECOMMENDATION Must Have CA ID or CA drivers license.","https://weedmaps.com/dispensaries/nickel-nickel-nine"
"2137","Buds 4 Life 2.o","17304 N Friant Rd","Friant","CA","93626","dopeedogg@gmail.com","559-822-6206","March 10th, 2017","8263_xyawem2jyfj.jpg","https://images.weedmaps.com/dispensaries/000/050/920/avatar/square_fill/1510583140-logo.jpg","36.9857670","-119.7139460",,,,"We are back open ! Come see the new renovations ! 8th's start at JUST $25 ! !..... Incredible $5 gm selection ! !.... Daily Deals !! **** STRICT prop 215 Medical *** We are NOT a recreational facility...........","https://weedmaps.com/dispensaries/buds-4-life-2-o"
"2138","High Speed Healing","Call for verification!!","Fresno","Ca","93706","highspeedhealing@gmail.com","(559) 728-9099","October 29th, 2016","8269_uy2lbubintk.jpg","https://images.weedmaps.com/dispensaries/000/049/323/avatar/square_fill/1510583040-HSH_3.jpg","36.7313440","-119.7987010",,,"http://instagram.com/highspeedhealing559","NOW ACCEPTING NEW PATIENTS!!!! -ALL MAJOR CREDIT CARDS ACCEPTED (storefront only) -CASH EBT ACCEPTED (storefront only) NO MINIMUM STOREFRONT PURCHASE REQUIRED 10% off for our Military and Veterans!!!!","https://weedmaps.com/dispensaries/high-speed-healing"
"2139","High Class Medz","Call For Verification","Fresno","CA","93710","Highclassmeds@icloud.com","559-260-9989","April 25th, 2017","8274_w2olqvqdrmu.jpg","https://images.weedmaps.com/dispensaries/000/051/547/avatar/square_fill/1510583196-IMG_0703.jpg","36.7888240","-119.7896220",,,"http://Instagram.com/highclassmedzcv",,"https://weedmaps.com/dispensaries/high-class-medz"
"2140","CMB - California Medical Brokers","Call for verification ***559-903-9071***","Fresno","CA","93728","calimedsbrokers@gmail.com","559-903-9071","January 13th, 2016","8278_3esagg5ivhh.jpg","https://images.weedmaps.com/dispensaries/000/048/604/avatar/square_fill/1510582997-cmblogo2.jpg","36.7579020","-119.8029200",,,"http://instagram.com/californiamedicalbrokers","DELIVERIES NOW AVAILABLE: CALL 559-903-9071","https://weedmaps.com/dispensaries/c-m-d-2"
"2141","Flight Club","*CALL FOR VERIFICATION FIRST*","Fresno","CA","93706","flightclubcv@gmail.com","559-369-9283","January 17th, 2017","8233_5g3vjebq3dd.jpg","https://images.weedmaps.com/dispensaries/000/050/182/avatar/square_fill/1510583089-stickers.jpg","36.7307030","-119.7948360",,,"http://instagram.com/flightclubcv",,"https://weedmaps.com/dispensaries/flight-club-2-2"
"2142","Lifted Heights","Call for Verification","Fresno","CA","93706","liftedheightsmedical@gmail.com","559-217-3940","December 6th, 2017","8237_1rluknq1wz2.jpg","https://images.weedmaps.com/dispensaries/000/054/869/avatar/square_fill/1512609790-1511821787-WEEDMAPS_LOGO_new.jpg","36.7037110","-119.7727370","https://www.facebook.com/LiftedHeightsMedical/","https://twitter.com/liftedheights","https://www.instagram.com/liftedheightsmedical/","Delivery is available upon request. All 8th's are at least 4 grams. $120 OZ Special on multiple strains.","https://weedmaps.com/dispensaries/lifted-heights"
"2143","OtherSide","1120 South Raymond Avenue Suite F","Fullerton","CA","90621","toscollective@gmail.com","657-358-8020","September 8th, 2017","8243_s0td0g3ujrf.png","https://images.weedmaps.com/dispensaries/000/053/562/avatar/square_fill/1510583369-1506645802-THE_OTHER_SIDE.png","33.8601190","-117.9065950","http://facebook.com/SNAPCHAT @TOScollective",,"http://instagram.com/the_othersidecollective","LOCATED IN UNIT [F] RED LETTERS - BLACK CAGE _HIRING FOR FEMALE BUD TENDING POSITION _EMAIL RESUME AND _2 PHOTOS TO THE SHOPS EMAIL :) _TOSCOLLECTIVE@GMAIL.COM","https://weedmaps.com/dispensaries/the-other-side-2-2"
"2144","Loud&Lavish","7052 Garden Grove Blvd","Garden Grove","CA","92683","loudandlavish@gmail.com","714-499-6774","February 3rd, 2017","8248_ak2xmithzlk.jpg","https://images.weedmaps.com/dispensaries/000/050/450/avatar/square_fill/1510583176-ll.jpg","33.7755930","-118.0099710",,,"http://instagram.com/Loudandlavish_714","PRIVATE RESERVE OUNCE SPECIAL AND QP SPECIAL *MAX SPLIT 2 Ways For Each Ounce* All Private Reserve strains are at $200 an OUNCE OR $700 a QP OUR DAILY DEAL IS 5 GRAMS FOR $35 ON ALL P.R. STRAINS MUST MAKE ANY DONATION TO RECEIVE FREE PreRoll FOR REVIEWS!","https://weedmaps.com/dispensaries/loud-lavish"
"2145","The Grove 25 CAP","Call for Address","Garden Grove","CA","92840","thegrove25cap@gmail.com","657-254-1610","November 30th, 2017","8252_tereswjko1s.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","33.7874660","-117.9580600",,,,,"https://weedmaps.com/dispensaries/the-grove-25-cap"
"2146","L.A.S.","5943 York Blvd","los angeles","ca","90042","lasbuds@gmail.com","323-812-1099","September 8th, 2017","8257_azbaw3avo2f.jpg","https://images.weedmaps.com/dispensaries/000/053/554/avatar/square_fill/1512245696-Untitled-1.jpg","34.1180830","-118.1896600",,,,"12/20/17 everything is 10-g from here to new years,�Merry Christmas everyone and happy New year!","https://weedmaps.com/dispensaries/l-a-s"
"2147","My Farm Collective","1900 N San Marcos Rd","Santa Barbara","CA","93111","myfarmsb@gmail.com","(805) 451-0676","June 17th, 2016","8262_eukg4uibtwg.jpg","https://images.weedmaps.com/dispensaries/000/048/019/avatar/square_fill/1510583041-fb_pro_pic_logo.jpg","34.4759990","-119.7976850","https://www.facebook.com/myfarmcollectivesb",,"https://www.instagram.com/myfarmcollectivesb/","Thank you for making an appointment by texting or calling (805) 451-0676. Now accepting Visa/ MasterCard! 20% discount for vets or military every time! Thank you for your service. NO ATM ACCESS ON M.Y FARM PROPERTY.","https://weedmaps.com/dispensaries/my-farm-collective"
"2148","Cal Green Medical","164 Aero Camino","Goleta","CA","93117","calgreenmedical@gmail.com","(805) 770-3947","April 21st, 2015","8267_53qc5jbwnxb.jpg","https://images.weedmaps.com/dispensaries/000/042/598/avatar/square_fill/1510582752-Copy_of_CAL_GREEN_MEDICAL_LOGO.jpg","34.4322960","-119.8484530",,,,"FOR ALL NEW MEMBERS, WE REQUIRE YOUR DOCTORS ORIGINAL (WITH THE RAISED SEAL) WRITTEN RECOMMENDATION AND A VALID CALIFORNIA ID/DRIVER'S LIC!","https://weedmaps.com/dispensaries/cal-green-medical"
"2149","Pure Life Collective","537 Pleasant Valley Road # 2","Diamond Springs","CA","95619","healingpurelife@gmail.com","530-622-7873","August 4th, 2011","8271_w02jjuhrq22.jpg","https://images.weedmaps.com/dispensaries/000/013/290/avatar/square_fill/1510581941-1507485677-PL_FofL_Logo.jpg","38.6941278","-120.8158921","https://www.facebook.com/HealingPureLife",,"https://www.instagram.com/purelifecollective","Pure Life offers the widest selection of Flowers, Seeds and Vape Cartridges in El Dorado County! Our caring and knowledgeable Budtenders and staff will be happy to assist your with all your medical cannabis needs. Come in today and see whats new at Pure Life Collective! OPEN 7 DAYS A WEEK","https://weedmaps.com/dispensaries/pure-life"
